semesterCode,departmentCode,courseCode,courseTitle,courseCredit,section,facultyCode,time,room,seatCapacity,course_upper,dayOfWeek,start,end
253,DHP,PSY101,Introduction to Psychology,3.0,6,AMR1,ST 09:40 AM - 11:10 AM,NAC406,40,PSY101,ST,09:40,11:10
253,DHP,PSY101,Introduction to Psychology,3.0,7,AMR1,ST 01:00 PM - 02:30 PM,NAC406,40,PSY101,ST,01:00,02:30
253,DHP,PSY101,Introduction to Psychology,3.0,8,AMR1,MW 02:40 PM - 04:10 PM,NAC406,40,PSY101,MW,02:40,04:10
253,DHP,PSY101,Introduction to Psychology,3.0,9,FHK,ST 09:40 AM - 11:10 AM,NAC407,40,PSY101,ST,09:40,11:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,1,MUSR,S 11:20 AM - 12:50 PM,NAC201,15,PSY101L,S,11:20,12:50
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,11,AMR1,W 11:20 AM - 12:50 PM,NAC201,15,PSY101L,W,11:20,12:50
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,13,FHK,M 02:40 PM - 04:10 PM,NAC201,15,PSY101L,M,02:40,04:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,15,FHK,W 02:40 PM - 04:10 PM,NAC201,15,PSY101L,W,02:40,04:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,17,RASN,S 02:40 PM - 04:10 PM,NAC201,15,PSY101L,S,02:40,04:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,19,RASN,T 02:40 PM - 04:10 PM,NAC201,15,PSY101L,T,02:40,04:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,21,abq1,R 11:20 AM - 12:50 PM,NAC201,15,PSY101L,R,11:20,12:50
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,23,ABq1,A 11:20 AM - 12:50 PM,NAC201,15,PSY101L,A,11:20,12:50
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,25,HSR,R 04:20 PM - 05:50 PM,NAC201,15,PSY101L,R,04:20,05:50
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,27,HSR,A 04:20 PM - 05:50 PM,NAC201,15,PSY101L,A,04:20,05:50
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,29,MRO,A 09:40 AM - 11:10 AM,NAC201,15,PSY101L,A,09:40,11:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,3,MUSR,T 11:20 AM - 12:50 PM,NAC201,15,PSY101L,T,11:20,12:50
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,31,MRO,R 09:40 AM - 11:10 AM,NAC201,15,PSY101L,R,09:40,11:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,33,SRHN,R 01:00 PM - 02:30 PM,NAC201,15,PSY101L,R,01:00,02:30
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,35,SRHN,A 01:00 PM - 02:30 PM,NAC201,15,PSY101L,A,01:00,02:30
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,37,NMG,W 01:00 PM - 02:30 PM,NAC201,15,PSY101L,W,01:00,02:30
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,39,SFK,S 09:40 AM - 11:10 AM,NAC201,15,PSY101L,S,09:40,11:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,41,SFK,T 09:40 AM - 11:10 AM,NAC201,15,PSY101L,T,09:40,11:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,43,SFK,S 01:00 PM - 02:30 PM,NAC201,15,PSY101L,S,01:00,02:30
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,45,SFK,T 01:00 PM - 02:30 PM,NAC201,15,PSY101L,T,01:00,02:30
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,49,ARK3,A 02:40 PM - 04:10 PM,NAC201,15,PSY101L,A,02:40,04:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,5,MUSR,M 09:40 AM - 11:10 AM,NAC201,15,PSY101L,M,09:40,11:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,7,MUSR,W 09:40 AM - 11:10 AM,NAC201,15,PSY101L,W,09:40,11:10
253,DHP,PSY101L,Introduction to Psychology Lab,1.0,9,AMR1,M 11:20 AM - 12:50 PM,NAC201,15,PSY101L,M,11:20,12:50
253,MGT,SCM310,Logistics and Transportation,3.0,1,MHcW,ST 01:00 PM - 02:30 PM,NAC306,35,SCM310,ST,01:00,02:30
253,MGT,SCM320,Demand Planning and Fulfilment,3.0,1,ZTM,MW 09:40 AM - 11:10 AM,NAC404,40,SCM320,MW,09:40,11:10
253,MGT,SCM450,Global Procurement and Sourcing,3.0,1,Mof,MW 04:20 PM - 05:50 PM,NAC502,40,SCM450,MW,04:20,05:50
253,MBA,SCM602,Managing Global Supply Chain,3.0,1,MARn,R 07:00 PM - 10:10 PM,NAC510,35,SCM602,R,07:00,10:10
253,MBA,SCM604,Supply Chain Management Strategies,3.0,1,ASHB,F 07:00 PM - 10:10 PM,NAC510,35,SCM604,F,07:00,10:10
253,MBA,SCM605,Supply Chain Analytics,3.0,1,ARK1,T 07:00 PM - 10:10 PM,NAC515,35,SCM605,T,07:00,10:10
253,PSS,SOC101,Introduction to Sociology,3.0,1,MSRz,ST 11:20 AM - 12:50 PM,NAC304,40,SOC101,ST,11:20,12:50
253,PSS,SOC101,Introduction to Sociology,3.0,10,AWo,ST 04:20 PM - 05:50 PM,NAC603,40,SOC101,ST,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,11,AWo,MW 02:40 PM - 04:10 PM,NAC303,40,SOC101,MW,02:40,04:10
253,PSS,SOC101,Introduction to Sociology,3.0,12,AWo,MW 04:20 PM - 05:50 PM,NAC512,40,SOC101,MW,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,13,MJUn,ST 01:00 PM - 02:30 PM,NAC517,80,SOC101,ST,01:00,02:30
253,PSS,SOC101,Introduction to Sociology,3.0,15,MAJ,ST 02:40 PM - 04:10 PM,NAC517,80,SOC101,ST,02:40,04:10
253,PSS,SOC101,Introduction to Sociology,3.0,16,MAJ,ST 04:20 PM - 05:50 PM,NAC517,80,SOC101,ST,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,18,MJUn,ST 04:20 PM - 05:50 PM,NAC411,40,SOC101,ST,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,19,SRFz,MW 01:00 PM - 02:30 PM,NAC211,40,SOC101,MW,01:00,02:30
253,PSS,SOC101,Introduction to Sociology,3.0,2,MSRz,ST 01:00 PM - 02:30 PM,NAC303,40,SOC101,ST,01:00,02:30
253,PSS,SOC101,Introduction to Sociology,3.0,20,SRFz,MW 04:20 PM - 05:50 PM,NAC517,40,SOC101,MW,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,21,RJS,RA 02:40 PM - 04:10 PM,NAC517,80,SOC101,RA,02:40,04:10
253,PSS,SOC101,Introduction to Sociology,3.0,22,RJS,RA 09:40 AM - 11:10 AM,NAC517,40,SOC101,RA,09:40,11:10
253,PSS,SOC101,Introduction to Sociology,3.0,23,MTE,MW 04:20 PM - 05:50 PM,NAC311,80,SOC101,MW,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,25,TZf,MW 01:00 PM - 02:30 PM,NAC517,80,SOC101,MW,01:00,02:30
253,PSS,SOC101,Introduction to Sociology,3.0,27,TBA,ST 06:00 PM - 07:30 PM,NAC303,40,SOC101,ST,06:00,07:30
253,PSS,SOC101,Introduction to Sociology,3.0,28,SQL,MW 11:20 AM - 12:50 PM,NAC211,80,SOC101,MW,11:20,12:50
253,PSS,SOC101,Introduction to Sociology,3.0,29,SQL,ST 11:20 AM - 12:50 PM,NAC517,80,SOC101,ST,11:20,12:50
253,PSS,SOC101,Introduction to Sociology,3.0,3,MSRz,MW 11:20 AM - 12:50 PM,NAC304,40,SOC101,MW,11:20,12:50
253,PSS,SOC101,Introduction to Sociology,3.0,30,SQL,ST 04:20 PM - 05:50 PM,NAC202,40,SOC101,ST,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,32,SyNA,MW 08:00 AM - 09:30 AM,NAC517,80,SOC101,MW,08:00,09:30
253,PSS,SOC101,Introduction to Sociology,3.0,33,SyNA,ST 09:40 AM - 11:10 AM,NAC311,40,SOC101,ST,09:40,11:10
253,PSS,SOC101,Introduction to Sociology,3.0,34,SRFz,MW 06:00 PM - 07:30 PM,NAC303,40,SOC101,MW,06:00,07:30
253,PSS,SOC101,Introduction to Sociology,3.0,35,NAH1,RA 02:40 PM - 04:10 PM,NAC303,40,SOC101,RA,02:40,04:10
253,PSS,SOC101,Introduction to Sociology,3.0,36,TZf,ST 01:00 PM - 02:30 PM,NAC620,40,SOC101,ST,01:00,02:30
253,PSS,SOC101,Introduction to Sociology,3.0,38,MzK,MW 08:00 AM - 09:30 AM,NAC304,40,SOC101,MW,08:00,09:30
253,PSS,SOC101,Introduction to Sociology,3.0,39,MzK,RA 08:00 AM - 09:30 AM,NAC603,40,SOC101,RA,08:00,09:30
253,PSS,SOC101,Introduction to Sociology,3.0,4,MSRz,MW 01:00 PM - 02:30 PM,NAC304,40,SOC101,MW,01:00,02:30
253,PSS,SOC101,Introduction to Sociology,3.0,40,RSN,RA 08:00 AM - 09:30 AM,NAC517,40,SOC101,RA,08:00,09:30
253,PSS,SOC101,Introduction to Sociology,3.0,41,RSN,RA 11:20 AM - 12:50 PM,NAC517,40,SOC101,RA,11:20,12:50
253,PSS,SOC101,Introduction to Sociology,3.0,42,AAA,RA 02:40 PM - 04:10 PM,NAC304,40,SOC101,RA,02:40,04:10
253,PSS,SOC101,Introduction to Sociology,3.0,43,AAA,RA 04:20 PM - 05:50 PM,NAC304,40,SOC101,RA,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,44,Fns,RA 08:00 AM - 09:30 AM,NAC602,40,SOC101,RA,08:00,09:30
253,PSS,SOC101,Introduction to Sociology,3.0,45,Fns,RA 09:40 AM - 11:10 AM,NAC602,40,SOC101,RA,09:40,11:10
253,PSS,SOC101,Introduction to Sociology,3.0,47,AAA,ST 04:20 PM - 05:50 PM,NAC508,40,SOC101,ST,04:20,05:50
253,PSS,SOC101,Introduction to Sociology,3.0,49,TBA,ST 06:00 PM - 07:30 PM,NAC311,40,SOC101,ST,06:00,07:30
253,PSS,SOC101,Introduction to Sociology,3.0,5,IZS,ST 08:00 AM - 09:30 AM,NAC304,40,SOC101,ST,08:00,09:30
253,PSS,SOC101,Introduction to Sociology,3.0,51,TBA,ST 08:00 AM - 09:30 AM,NAC619,40,SOC101,ST,08:00,09:30
253,PSS,SOC101,Introduction to Sociology,3.0,55,TBA,ST 08:00 AM - 09:30 AM,NAC620,40,SOC101,ST,08:00,09:30
