id,semesterCode,studentNumber,courseCode,studentDepartment,addedOn,priority
642619,191,1821442,SOC101,42,2018-12-13 08:12:39,4
586838,191,1821447,EEE141,42,2018-11-28 22:53:09,1
586839,191,1821447,EEE141L,42,2018-11-28 22:53:09,1
586855,191,1821447,ENG103,42,2018-11-28 22:54:50,2
586844,191,1821447,MAT125,42,2018-11-28 22:53:45,1
586876,191,1821447,PHI104,42,2018-11-28 22:59:41,2
577581,191,1821452,CHE101,42,2018-11-27 11:17:32,1
577585,191,1821452,CHE101L,42,2018-11-27 11:17:58,1
577572,191,1821452,CSE173,42,2018-11-27 11:16:00,1
577579,191,1821452,PHY107,42,2018-11-27 11:17:06,1
577580,191,1821452,PHY107L,42,2018-11-27 11:17:06,1
583434,191,1821458,BIO103L,42,2018-11-28 05:59:46,1
582792,191,1821458,CHE101,42,2018-11-28 00:04:13,1
582794,191,1821458,CHE101L,42,2018-11-28 00:04:28,1
582776,191,1821458,CSE215,42,2018-11-28 00:01:47,1
582779,191,1821458,CSE215L,42,2018-11-28 00:02:08,1
582781,191,1821458,EEE141,42,2018-11-28 00:03:01,1
582782,191,1821458,EEE141L,42,2018-11-28 00:03:01,1
583435,191,1821458,EEE154,42,2018-11-28 06:00:03,1
582787,191,1821458,MAT130,42,2018-11-28 00:03:49,1
704162,191,1821463,CHE101,42,2019-01-09 16:59:34,1
704163,191,1821463,CHE101L,42,2019-01-09 16:59:48,1
616011,191,1821463,CSE173,42,2018-12-05 19:46:56,1
627826,191,1821463,ENG111,42,2018-12-08 00:51:44,1
616021,191,1821463,MAT125,42,2018-12-05 19:47:45,1
589735,191,1821471,CHE101,42,2018-11-29 20:57:56,1
589736,191,1821471,CHE101L,42,2018-11-29 20:58:17,1
650025,191,1821471,CSE215,42,2018-12-15 18:10:28,1
589739,191,1821471,EEE141,42,2018-11-29 20:58:51,1
589740,191,1821471,EEE141L,42,2018-11-29 20:58:51,1
589745,191,1821471,MAT125,42,2018-11-29 20:59:34,1
602599,191,1821481,CSE215,42,2018-12-02 22:41:18,1
602607,191,1821481,CSE215L,42,2018-12-02 22:42:31,1
630522,191,1821481,CSE231,42,2018-12-08 21:24:25,1
630523,191,1821481,CSE231L,42,2018-12-08 21:24:25,1
602615,191,1821481,EEE154,42,2018-12-02 22:43:04,1
602604,191,1821481,MAT130,42,2018-12-02 22:42:09,1
572320,191,1821496,BIO103,42,2018-11-26 21:19:50,4
572354,191,1821496,BIO103L,42,2018-11-26 21:20:56,4
635666,191,1821496,CHE101L,42,2018-12-10 08:41:16,4
571796,191,1821496,CSE173,42,2018-11-26 21:02:14,4
705560,191,1821496,ECO101,42,2019-01-12 11:10:27,4
571837,191,1821496,MAT125,42,2018-11-26 21:03:40,4
609983,191,1821499,CSE215,42,2018-12-04 18:39:48,1
609985,191,1821499,CSE215L,42,2018-12-04 18:40:02,1
609987,191,1821499,MAT130,42,2018-12-04 18:40:24,1
652056,191,1821499,PHI104,42,2018-12-15 22:54:30,1
609988,191,1821499,PHY107,42,2018-12-04 18:41:02,1
609989,191,1821499,PHY107L,42,2018-12-04 18:41:14,1
652079,191,1821499,POL101,42,2018-12-15 22:55:38,4
608841,191,1821500,CHE101,42,2018-12-04 12:04:29,1
608842,191,1821500,CHE101L,42,2018-12-04 12:04:38,1
608833,191,1821500,CSE215,42,2018-12-04 12:03:40,1
608836,191,1821500,CSE215L,42,2018-12-04 12:03:55,1
608839,191,1821500,ECO101,42,2018-12-04 12:04:15,1
661166,191,1821503,CHE101,42,2018-12-18 16:56:11,1
661172,191,1821503,CHE101L,42,2018-12-18 16:58:19,1
572035,191,1821503,CSE115,42,2018-11-26 21:10:18,1
572036,191,1821503,CSE115L,42,2018-11-26 21:10:18,1
572187,191,1821503,ENG111,42,2018-11-26 21:15:48,1
661169,191,1821503,MAT120,42,2018-12-18 16:57:26,1
680595,191,1821512,CHE101,42,2018-12-27 12:08:32,1
680601,191,1821512,CHE101L,42,2018-12-27 12:09:04,1
600480,191,1821512,CSE215,42,2018-12-02 15:48:45,1
600485,191,1821512,CSE215L,42,2018-12-02 15:49:27,1
699326,191,1821512,EEE154,42,2019-01-05 02:09:51,1
600491,191,1821512,MAT130,42,2018-12-02 15:51:10,1
670434,191,1821515,CSE115,42,2018-12-21 05:32:52,1
692569,191,1821515,CSE115L,42,2019-01-02 22:06:16,1
608163,191,1821515,ENG103,42,2018-12-04 03:01:22,1
608164,191,1821515,MAT120,42,2018-12-04 03:02:06,1
677939,191,1821523,CSE115,42,2018-12-25 20:57:41,1
677942,191,1821523,CSE173,42,2018-12-25 20:58:36,1
697251,191,1821523,ENG103,42,2019-01-04 00:11:28,1
697246,191,1821523,MAT120,42,2019-01-04 00:10:45,1
591296,191,1821526,BIO103,42,2018-11-30 03:47:49,1
591297,191,1821526,BIO103L,42,2018-11-30 03:47:56,1
591292,191,1821526,CSE215,42,2018-11-30 03:47:28,1
591294,191,1821526,CSE215L,42,2018-11-30 03:47:36,1
591298,191,1821526,MAT130,42,2018-11-30 03:48:09,1
651279,191,1821526,PHY107,42,2018-12-15 22:09:27,1
651298,191,1821526,PHY107L,42,2018-12-15 22:10:39,1
634078,191,1821534,CSE215,42,2018-12-09 20:39:31,1
634081,191,1821534,CSE215L,42,2018-12-09 20:39:53,1
616364,191,1821534,ENG103,42,2018-12-05 20:46:43,1
616368,191,1821534,MAT120,42,2018-12-05 20:47:13,1
643645,191,1821552,CSE173,42,2018-12-13 18:31:48,1
643653,191,1821552,ENG103,42,2018-12-13 18:33:02,1
643651,191,1821552,MAT120,42,2018-12-13 18:32:30,1
655609,191,1821556,BIO103,42,2018-12-17 01:25:52,1
655610,191,1821556,BIO103L,42,2018-12-17 01:26:05,1
690720,191,1821556,CHE101,42,2019-01-02 00:22:57,1
690723,191,1821556,CHE101L,42,2019-01-02 00:23:21,1
576663,191,1821556,MAT120,42,2018-11-27 03:39:24,1
576688,191,1821556,MAT125,42,2018-11-27 03:57:32,1
594788,191,1821560,CSE173,42,2018-11-30 23:36:30,1
594799,191,1821560,ENG103,42,2018-11-30 23:38:29,1
594791,191,1821560,MAT125,42,2018-11-30 23:37:25,1
594813,191,1821560,POL101,42,2018-11-30 23:40:06,1
617181,191,1821563,ENG103,42,2018-12-05 23:07:47,4
616017,191,1821563,MAT130,42,2018-12-05 19:47:23,4
617303,191,1821563,PHI104,42,2018-12-05 23:22:53,4
697895,191,1821563,PHY107L,42,2019-01-04 11:22:02,4
596876,191,1821564,BIO103,42,2018-12-01 18:50:00,1
596878,191,1821564,BIO103L,42,2018-12-01 18:50:11,1
596865,191,1821564,CHE101,42,2018-12-01 18:49:13,1
596870,191,1821564,CHE101L,42,2018-12-01 18:49:31,1
596860,191,1821564,MAT120,42,2018-12-01 18:48:11,1
596862,191,1821564,MAT125,42,2018-12-01 18:48:28,1
655467,191,1821569,CSE215,42,2018-12-16 23:41:53,1
655641,191,1821569,CSE215L,42,2018-12-17 01:48:52,1
655652,191,1821569,EEE154,42,2018-12-17 01:59:19,1
697434,191,1821569,MAT120,42,2019-01-04 01:30:11,1
655642,191,1821569,MAT130,42,2018-12-17 01:49:20,1
605456,191,1821570,CSE215,42,2018-12-03 17:15:06,1
605459,191,1821570,CSE215L,42,2018-12-03 17:15:23,1
651838,191,1821570,ECO101,42,2018-12-15 22:41:25,1
605481,191,1821570,MAT130,42,2018-12-03 17:18:27,1
652417,191,1821570,PHY107,42,2018-12-15 23:17:02,1
652419,191,1821570,PHY107L,42,2018-12-15 23:17:13,1
649571,191,1821585,CHE101,42,2018-12-15 14:43:41,1
649572,191,1821585,CHE101L,42,2018-12-15 14:44:01,1
629513,191,1821585,CSE215,42,2018-12-08 16:39:08,1
629515,191,1821585,CSE215L,42,2018-12-08 16:39:23,1
629507,191,1821585,MAT120,42,2018-12-08 16:37:50,1
643170,191,1821585,SOC101,42,2018-12-13 14:08:36,1
611064,191,1821591,CHE101,42,2018-12-04 21:36:08,1
693086,191,1821591,CHE101L,42,2019-01-03 07:58:54,1
610755,191,1821591,CSE173,42,2018-12-04 20:58:23,1
704585,191,1821591,ECO101,42,2019-01-09 22:19:32,1
610762,191,1821591,EEE154,42,2018-12-04 20:58:55,1
593176,191,1821591,MAT120,42,2018-11-30 19:10:36,1
580354,191,1821596,CHE101,42,2018-11-27 19:28:43,1
703741,191,1821596,CHE101L,42,2019-01-09 10:09:50,1
580374,191,1821596,CSE173,42,2018-11-27 19:30:17,1
580336,191,1821596,MAT120,42,2018-11-27 19:27:32,1
636984,191,1821596,MAT125,42,2018-12-10 18:18:44,1
628748,191,1821597,CSE215,42,2018-12-08 12:24:59,4
628751,191,1821597,CSE215L,42,2018-12-08 12:25:40,1
628773,191,1821597,ENG103,42,2018-12-08 12:27:58,4
628754,191,1821597,MAT130,42,2018-12-08 12:26:04,4
696773,191,1821597,PHY107,42,2019-01-03 22:27:20,4
696779,191,1821597,PHY107L,42,2019-01-03 22:27:43,4
628802,191,1821606,CSE115,42,2018-12-08 12:37:32,1
628803,191,1821606,CSE115L,42,2018-12-08 12:37:32,1
612130,191,1821606,ECO101,42,2018-12-04 23:29:37,1
612140,191,1821606,MAT120,42,2018-12-04 23:29:58,1
694193,191,1821606,MAT125,42,2019-01-03 16:17:32,1
578462,191,1821619,CHE101,42,2018-11-27 13:58:37,1
578463,191,1821619,CHE101L,42,2018-11-27 13:58:52,1
578422,191,1821619,CSE215,42,2018-11-27 13:50:20,1
578426,191,1821619,CSE215L,42,2018-11-27 13:50:34,1
578429,191,1821619,MAT125,42,2018-11-27 13:51:02,1
704151,191,1821619,MAT130,42,2019-01-09 16:48:18,1
645870,191,1821621,CHE101L,42,2018-12-14 12:39:45,1
591357,191,1821621,CSE215,42,2018-11-30 06:01:46,1
661644,191,1821621,CSE215L,42,2018-12-18 18:31:10,1
703724,191,1821621,ECO101,42,2019-01-09 09:46:35,1
591352,191,1821621,MAT130,42,2018-11-30 05:57:51,1
613615,191,1821621,PHY107,42,2018-12-05 09:37:24,1
601334,191,1821622,CSE215,42,2018-12-02 19:15:36,4
601338,191,1821622,CSE215L,42,2018-12-02 19:16:19,4
694859,191,1821622,HIS102,42,2019-01-03 17:49:39,3
601398,191,1821622,MAT130,42,2018-12-02 19:26:06,1
601297,191,1821622,PHY107,42,2018-12-02 19:10:59,2
601309,191,1821622,PHY107L,42,2018-12-02 19:12:04,2
601401,191,1821622,POL101,42,2018-12-02 19:27:05,3
705110,191,1821624,ENG111,42,2019-01-10 21:04:37,1
705111,191,1821624,ENG115,42,2019-01-10 21:04:55,1
705114,191,1821624,HIS101,42,2019-01-10 21:05:35,1
705116,191,1821624,POL101,42,2019-01-10 21:06:15,1
705118,191,1821624,SOC101,42,2019-01-10 21:13:15,1
693661,191,1821627,CSE115,42,2019-01-03 13:34:06,1
693665,191,1821627,CSE115L,42,2019-01-03 13:34:30,1
597489,191,1821627,CSE215,42,2018-12-01 21:01:43,1
597495,191,1821627,CSE215L,42,2018-12-01 21:02:38,1
597504,191,1821627,ENG103,42,2018-12-01 21:03:23,1
597511,191,1821627,MAT120,42,2018-12-01 21:04:13,1
615526,191,1821635,BIO103,42,2018-12-05 18:12:04,2
615531,191,1821635,BIO103L,42,2018-12-05 18:13:03,2
649055,191,1821635,CSE115,42,2018-12-15 11:35:27,2
649057,191,1821635,CSE115L,42,2018-12-15 11:36:25,2
595634,191,1821635,MAT120,42,2018-12-01 11:15:24,1
595641,191,1821635,MAT125,42,2018-12-01 11:17:35,2
596003,191,1821658,CHE101,42,2018-12-01 13:57:30,1
596007,191,1821658,CHE101L,42,2018-12-01 13:58:01,1
590691,191,1821658,CSE215,42,2018-11-29 23:17:35,1
590694,191,1821658,CSE215L,42,2018-11-29 23:17:57,1
590700,191,1821658,MAT125,42,2018-11-29 23:18:55,1
590699,191,1821658,MAT130,42,2018-11-29 23:18:36,1
703636,191,1821669,CSE115,42,2019-01-09 02:04:43,1
703629,191,1821669,CSE115L,42,2019-01-09 01:50:53,1
581616,191,1821669,CSE173,42,2018-11-27 21:33:51,1
581618,191,1821669,MAT125,42,2018-11-27 21:34:23,1
595094,191,1821670,BIO103,42,2018-12-01 01:35:20,1
595095,191,1821670,BIO103L,42,2018-12-01 01:35:53,1
595091,191,1821670,CSE173,42,2018-12-01 01:34:14,1
595093,191,1821670,MAT125,42,2018-12-01 01:35:00,1
666171,191,1821670,PHY107,42,2018-12-19 21:48:54,1
666172,191,1821670,PHY107L,42,2018-12-19 21:49:29,1
574610,191,1821677,CSE173,42,2018-11-26 22:49:13,1
632372,191,1821677,EEE141,42,2018-12-09 11:29:47,1
632373,191,1821677,EEE141L,42,2018-12-09 11:29:47,1
662546,191,1821677,EEE154,42,2018-12-18 21:18:40,1
574672,191,1821677,ENG103,42,2018-11-26 22:51:43,1
574621,191,1821677,MAT130,42,2018-11-26 22:49:40,1
577742,191,1821679,CSE215,42,2018-11-27 11:50:29,1
577748,191,1821679,CSE215L,42,2018-11-27 11:51:11,1
575825,191,1821679,MAT120,42,2018-11-27 00:23:16,1
577750,191,1821679,MAT125,42,2018-11-27 11:51:50,1
600940,191,1821684,CSE115,42,2018-12-02 17:56:28,1
600942,191,1821684,CSE115L,42,2018-12-02 17:56:53,1
600997,191,1821684,ECO101,42,2018-12-02 18:09:25,1
636405,191,1821684,ENG102,42,2018-12-10 14:05:43,1
600993,191,1821684,SOC101,42,2018-12-02 18:07:46,1
617223,191,1821689,CHE101,42,2018-12-05 23:11:58,1
617224,191,1821689,CHE101L,42,2018-12-05 23:12:06,1
575758,191,1821689,CSE215,42,2018-11-27 00:15:02,1
575763,191,1821689,CSE215L,42,2018-11-27 00:15:20,1
674360,191,1821689,MAT130,42,2018-12-23 15:23:03,1
589499,191,1821690,BIO103,42,2018-11-29 20:15:02,1
589500,191,1821690,BIO103L,42,2018-11-29 20:15:24,1
666032,191,1821690,CSE115,42,2018-12-19 21:19:57,1
589503,191,1821690,CSE215,42,2018-11-29 20:15:53,1
589506,191,1821690,CSE215L,42,2018-11-29 20:16:21,1
589510,191,1821690,MAT120,42,2018-11-29 20:16:57,1
584891,191,1821700,CHE101,42,2018-11-28 16:19:33,1
584893,191,1821700,CHE101L,42,2018-11-28 16:19:45,1
570956,191,1821700,CSE173,42,2018-11-26 20:32:08,1
699060,191,1821700,MAT120,42,2019-01-04 22:53:51,1
570965,191,1821700,MAT125,42,2018-11-26 20:32:24,1
692485,191,1821707,BIO103,42,2019-01-02 21:31:25,1
692486,191,1821707,BIO103L,42,2019-01-02 21:31:40,1
613068,191,1821707,CSE215,42,2018-12-05 01:53:11,1
613070,191,1821707,CSE215L,42,2018-12-05 01:53:31,1
693481,191,1821707,EEE154,42,2019-01-03 12:37:43,1
627438,191,1821707,MAT125,42,2018-12-07 23:10:27,1
589339,191,1821717,BIO103,42,2018-11-29 19:41:33,1
589420,191,1821717,BIO103L,42,2018-11-29 19:57:00,1
589333,191,1821717,CSE215,42,2018-11-29 19:39:29,1
589416,191,1821717,CSE215L,42,2018-11-29 19:56:34,1
589331,191,1821717,MAT120,42,2018-11-29 19:38:44,1
568147,191,1821719,BIO103,42,2018-11-26 19:23:29,1
568154,191,1821719,BIO103L,42,2018-11-26 19:23:51,1
694370,191,1821719,CSE115,42,2019-01-03 17:07:24,1
568040,191,1821719,CSE173,42,2018-11-26 18:47:03,1
694373,191,1821719,EEE154,42,2019-01-03 17:08:31,1
568044,191,1821719,MAT125,42,2018-11-26 18:48:08,1
693681,191,1821728,CSE173,42,2019-01-03 13:38:15,1
627518,191,1821728,CSE215,42,2018-12-07 23:25:37,1
627521,191,1821728,CSE215L,42,2018-12-07 23:25:56,1
627534,191,1821728,EEE154,42,2018-12-07 23:27:27,1
693688,191,1821728,MAT120,42,2019-01-03 13:39:48,1
627527,191,1821728,MAT130,42,2018-12-07 23:26:54,1
694914,191,1821732,CSE173,42,2019-01-03 17:52:58,1
694984,191,1821732,MAT130,42,2019-01-03 17:58:08,1
694931,191,1821732,PHY107,42,2019-01-03 17:54:11,1
582059,191,1821734,BIO103,42,2018-11-27 22:18:17,1
582063,191,1821734,BIO103L,42,2018-11-27 22:18:40,1
582076,191,1821734,CSE173,42,2018-11-27 22:20:03,1
582086,191,1821734,EEE154,42,2018-11-27 22:21:17,1
582081,191,1821734,MAT125,42,2018-11-27 22:20:41,1
656374,191,1821734,MAT130,42,2018-12-17 15:18:55,1
640877,191,1821754,CSE115,42,2018-12-12 15:35:35,2
640881,191,1821754,CSE115L,42,2018-12-12 15:36:05,2
640874,191,1821754,MAT125,42,2018-12-12 15:34:58,1
705697,191,1821756,CHE101,42,2019-01-12 20:30:16,1
705698,191,1821756,CHE101L,42,2019-01-12 20:31:09,1
578120,191,1821756,CSE173,42,2018-11-27 13:01:32,1
705693,191,1821756,ECO101,42,2019-01-12 20:28:13,1
705694,191,1821756,MAT120,42,2019-01-12 20:28:50,1
701281,191,1821775,CHE101,42,2019-01-06 20:51:27,1
701282,191,1821775,CHE101L,42,2019-01-06 20:51:44,1
670315,191,1821775,CSE231,42,2018-12-21 01:34:15,4
670316,191,1821775,CSE231L,42,2018-12-21 01:34:15,4
593698,191,1821775,ENG111,42,2018-11-30 20:33:45,2
586538,191,1821775,MAT125,42,2018-11-28 21:48:49,3
606043,191,1821780,CSE215,42,2018-12-03 19:34:58,1
606046,191,1821780,CSE215L,42,2018-12-03 19:35:19,1
606047,191,1821780,MAT125,42,2018-12-03 19:35:35,1
606085,191,1821780,MAT130,42,2018-12-03 19:44:18,1
629780,191,1821781,BIO103,42,2018-12-08 18:20:37,1
629785,191,1821781,BIO103L,42,2018-12-08 18:21:38,1
689734,191,1821781,CSE115,42,2019-01-01 16:31:10,1
689738,191,1821781,CSE115L,42,2019-01-01 16:31:53,1
699503,191,1821781,MAT125,42,2019-01-05 10:52:24,1
681433,191,1821782,CSE115,42,2018-12-27 16:59:35,1
681434,191,1821782,CSE115L,42,2018-12-27 16:59:35,1
681443,191,1821782,CSE173,42,2018-12-27 17:01:41,1
681436,191,1821782,MAT120,42,2018-12-27 16:59:50,1
681437,191,1821782,MAT125,42,2018-12-27 17:00:15,1
644411,191,1821787,CHE101,42,2018-12-13 21:36:30,1
590867,191,1821787,CSE215,42,2018-11-30 00:02:47,1
590870,191,1821787,CSE215L,42,2018-11-30 00:03:39,1
590871,191,1821787,MAT125,42,2018-11-30 00:04:14,1
611775,191,1821787,PHY107,42,2018-12-04 22:54:11,1
703880,191,1821787,PHY107L,42,2019-01-09 13:11:29,1
583757,191,1821791,BIO103,42,2018-11-28 10:22:04,1
583759,191,1821791,BIO103L,42,2018-11-28 10:22:36,1
583619,191,1821791,CSE173,42,2018-11-28 09:31:28,1
583762,191,1821791,MAT125,42,2018-11-28 10:23:04,1
665021,191,1821791,PHY107,42,2018-12-19 15:39:34,1
665026,191,1821791,PHY107L,42,2018-12-19 15:40:13,1
571686,191,1821797,CSE173,42,2018-11-26 20:57:46,1
572756,191,1821797,EEE154,42,2018-11-26 21:35:35,1
572638,191,1821797,ENG103,42,2018-11-26 21:31:01,1
598847,191,1821797,PBH101,42,2018-12-02 01:13:10,1
668574,191,1821812,BIO103,42,2018-12-20 16:11:42,1
668578,191,1821812,BIO103L,42,2018-12-20 16:12:42,1
591389,191,1821812,CSE215,42,2018-11-30 08:02:14,1
591391,191,1821812,CSE215L,42,2018-11-30 08:02:33,1
591394,191,1821812,MAT130,42,2018-11-30 08:04:41,1
599227,191,1821823,CSE215,42,2018-12-02 08:41:42,1
599231,191,1821823,CSE215L,42,2018-12-02 08:44:09,1
608232,191,1821823,MAT125,42,2018-12-04 06:41:02,1
608233,191,1821823,MAT130,42,2018-12-04 06:41:37,1
608236,191,1821823,PBH101,42,2018-12-04 06:48:39,1
621862,191,1821829,CSE215,42,2018-12-06 19:18:18,1
621866,191,1821829,CSE215L,42,2018-12-06 19:18:38,1
621890,191,1821829,EEE141,42,2018-12-06 19:23:04,1
621891,191,1821829,EEE141L,42,2018-12-06 19:23:04,1
621884,191,1821829,MAT125,42,2018-12-06 19:21:53,1
636072,191,1821831,CSE231,42,2018-12-10 12:02:44,1
636073,191,1821831,CSE231L,42,2018-12-10 12:02:44,1
636074,191,1821831,MAT125,42,2018-12-10 12:03:14,1
636075,191,1821831,PHY107,42,2018-12-10 12:03:35,1
636076,191,1821831,PHY107L,42,2018-12-10 12:03:46,1
664778,191,1821832,CHE101,42,2018-12-19 14:24:57,2
664780,191,1821832,CHE101L,42,2018-12-19 14:25:15,2
664695,191,1821832,CSE215,42,2018-12-19 13:58:53,2
664701,191,1821832,CSE215L,42,2018-12-19 13:59:27,2
664689,191,1821832,MAT120,42,2018-12-19 13:57:51,2
597353,191,1821835,CSE115,42,2018-12-01 20:40:56,1
597356,191,1821835,CSE115L,42,2018-12-01 20:41:29,1
597357,191,1821835,ENG103,42,2018-12-01 20:41:56,1
604796,191,1821835,SOC101,42,2018-12-03 13:01:29,1
592035,191,1821838,CSE173,42,2018-11-30 12:59:23,1
601916,191,1821838,ENG103,42,2018-12-02 20:48:20,1
593488,191,1821838,MAT125,42,2018-11-30 19:59:28,1
601915,191,1821838,MAT130,42,2018-12-02 20:47:50,1
626435,191,1821839,CSE115,42,2018-12-07 20:17:16,1
626443,191,1821839,CSE115L,42,2018-12-07 20:17:52,1
650184,191,1821839,ENG111,42,2018-12-15 18:56:40,1
697256,191,1821839,MAT125,42,2019-01-04 00:13:31,1
653917,191,1821841,CSE215,42,2018-12-16 12:29:27,1
653918,191,1821841,CSE215L,42,2018-12-16 12:29:27,1
653922,191,1821841,EEE154,42,2018-12-16 12:31:06,1
653921,191,1821841,ENG103,42,2018-12-16 12:30:32,1
702461,191,1821841,MAT125,42,2019-01-07 22:37:29,1
702465,191,1821841,MAT130,42,2019-01-07 22:39:48,2
682442,191,1821843,CSE173,42,2018-12-27 22:49:20,1
682439,191,1821843,CSE215,42,2018-12-27 22:48:23,1
682441,191,1821843,CSE215L,42,2018-12-27 22:48:54,1
682443,191,1821843,MAT120,42,2018-12-27 22:49:45,1
679362,191,1821854,BIO103,42,2018-12-26 20:29:10,1
699971,191,1821854,BIO103L,42,2019-01-05 17:40:32,1
679338,191,1821854,CSE215,42,2018-12-26 20:22:08,1
679342,191,1821854,CSE215L,42,2018-12-26 20:22:20,1
679351,191,1821854,ECO101,42,2018-12-26 20:24:24,1
679349,191,1821854,MAT130,42,2018-12-26 20:24:15,1
699974,191,1821854,PHY107,42,2019-01-05 17:45:06,1
658296,191,1821859,CSE115,42,2018-12-17 22:57:56,1
653159,191,1821859,CSE215,42,2018-12-16 00:48:17,1
658292,191,1821859,CSE215L,42,2018-12-17 22:57:38,1
698943,191,1821859,HIS103,42,2019-01-04 21:40:09,1
579360,191,1821859,MAT125,42,2018-11-27 17:17:44,1
632535,191,1821861,CSE215,42,2018-12-09 12:23:49,1
632537,191,1821861,CSE215L,42,2018-12-09 12:24:04,1
648957,191,1821861,EEE141,42,2018-12-15 11:03:06,1
648958,191,1821861,EEE141L,42,2018-12-15 11:03:06,1
632538,191,1821861,MAT120,42,2018-12-09 12:24:49,1
632610,191,1821861,PHI104,42,2018-12-09 12:41:51,1
643198,191,1821878,ECO101,42,2018-12-13 14:21:07,1
682847,191,1821878,ENG103,42,2018-12-28 02:21:37,1
643036,191,1821878,MAT116,42,2018-12-13 13:15:02,1
643110,191,1821878,PHI101,42,2018-12-13 13:40:37,1
660767,191,1821879,CSE115,42,2018-12-18 15:11:49,4
658246,191,1821879,CSE215,42,2018-12-17 22:47:07,3
660766,191,1821879,CSE215L,42,2018-12-18 15:11:36,4
698912,191,1821879,HIS103,42,2019-01-04 21:19:49,4
579391,191,1821879,MAT125,42,2018-11-27 17:21:11,4
632881,191,1821886,CHE101,42,2018-12-09 14:29:53,1
632883,191,1821886,CHE101L,42,2018-12-09 14:30:08,1
568471,191,1821886,CSE215,42,2018-11-26 19:31:38,1
568505,191,1821886,CSE215L,42,2018-11-26 19:32:06,1
704929,191,1821886,MAT125,42,2019-01-10 12:05:40,1
568604,191,1821886,MAT130,42,2018-11-26 19:33:45,1
702820,191,1821888,CHE101,42,2019-01-08 11:41:00,1
702821,191,1821888,CHE101L,42,2019-01-08 11:41:18,1
650705,191,1821888,CSE115,42,2018-12-15 20:52:18,1
650708,191,1821888,CSE115L,42,2018-12-15 20:53:01,1
650711,191,1821888,MAT125,42,2018-12-15 20:53:47,1
633966,191,1821891,CSE173,42,2018-12-09 20:15:33,1
649789,191,1821891,ENG111,42,2018-12-15 16:20:38,1
633942,191,1821891,MAT120,42,2018-12-09 20:09:29,1
703657,191,1821891,PHI104,42,2019-01-09 03:21:08,1
594855,191,1821899,CSE215,42,2018-12-01 00:11:13,1
594857,191,1821899,CSE215L,42,2018-12-01 00:11:45,1
648058,191,1821899,EEE141,42,2018-12-14 23:22:52,1
648059,191,1821899,EEE141L,42,2018-12-14 23:22:52,1
594850,191,1821899,MAT120,42,2018-12-01 00:09:58,1
648138,191,1821899,PHI104,42,2018-12-14 23:31:18,1
665456,191,1821904,CHE101,42,2018-12-19 18:35:02,1
665457,191,1821904,CHE101L,42,2018-12-19 18:35:17,1
662461,191,1821904,CSE115,42,2018-12-18 21:07:39,1
662463,191,1821904,CSE115L,42,2018-12-18 21:08:01,1
665459,191,1821904,ENG102,42,2018-12-19 18:35:39,1
596370,191,1821911,CHE101,42,2018-12-01 16:14:00,1
596371,191,1821911,CHE101L,42,2018-12-01 16:14:27,1
596364,191,1821911,CSE215,42,2018-12-01 16:12:30,1
596368,191,1821911,CSE215L,42,2018-12-01 16:13:07,1
596373,191,1821911,MAT125,42,2018-12-01 16:15:14,1
596376,191,1821911,MAT130,42,2018-12-01 16:15:43,1
628747,191,1821912,CSE215,42,2018-12-08 12:24:52,4
628760,191,1821912,CSE215L,42,2018-12-08 12:26:57,4
628774,191,1821912,ENG103,42,2018-12-08 12:28:24,4
628735,191,1821912,MAT130,42,2018-12-08 12:23:46,4
696162,191,1821912,PHY107L,42,2019-01-03 20:43:15,4
598764,191,1821918,CHE101,42,2018-12-02 00:45:43,1
632631,191,1821918,CHE101L,42,2018-12-09 12:49:27,1
598752,191,1821918,CSE215,42,2018-12-02 00:44:35,1
598755,191,1821918,CSE215L,42,2018-12-02 00:44:59,1
598774,191,1821918,ECO101,42,2018-12-02 00:46:50,1
598759,191,1821918,MAT120,42,2018-12-02 00:45:14,1
588048,191,1821924,CHE101,42,2018-11-29 12:27:48,1
588049,191,1821924,CHE101L,42,2018-11-29 12:28:02,1
588041,191,1821924,CSE215,42,2018-11-29 12:25:20,1
588043,191,1821924,CSE215L,42,2018-11-29 12:27:11,1
588050,191,1821924,MAT130,42,2018-11-29 12:28:14,1
593520,191,1821924,SOC101,42,2018-11-30 20:07:30,1
623284,191,1821925,BIO103,42,2018-12-06 22:56:27,1
653177,191,1821925,BIO103L,42,2018-12-16 00:57:35,1
612441,191,1821925,CSE215,42,2018-12-05 00:15:59,1
612448,191,1821925,CSE215L,42,2018-12-05 00:16:19,1
623295,191,1821925,EEE154,42,2018-12-06 22:57:55,1
612452,191,1821925,MAT130,42,2018-12-05 00:17:04,1
646058,191,1821926,BIO103,42,2018-12-14 13:39:10,1
646059,191,1821926,BIO103L,42,2018-12-14 13:39:32,1
578611,191,1821926,CSE215,42,2018-11-27 14:37:06,1
578616,191,1821926,CSE215L,42,2018-11-27 14:37:19,1
578619,191,1821926,ECO101,42,2018-11-27 14:37:41,1
578617,191,1821926,MAT130,42,2018-11-27 14:37:32,1
645864,191,1821927,BIO103,42,2018-12-14 12:34:46,1
645866,191,1821927,BIO103L,42,2018-12-14 12:35:04,1
577999,191,1821927,CSE215,42,2018-11-27 12:45:31,1
578001,191,1821927,CSE215L,42,2018-11-27 12:45:51,1
